baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021298.8	8.49831301888459	4.00724349208838	1.01207772917414	3.95942265754461	7.51311703280097e-05	0.000322844367696277
ENSMUSG00000032878.16	30.3333624793891	-1.53443780210061	0.387543568546345	-3.95939431495717	7.51400865443237e-05	0.000322844367696277
ENSMUSG00000052921.13	38.9149896777383	1.39001349697348	0.351070242745252	3.95936005884189	7.51508644166098e-05	0.000322844367696277
ENSMUSG00000069184.4	68.0161352150697	1.13086013389199	0.285657693358845	3.95879459991088	7.53289839998299e-05	0.000323542365871363
ENSMUSG00000009291.13	3115.49068314746	-0.377718763601852	0.0954248242646722	-3.95828618509376	7.54894754623754e-05	0.000324164376155124
ENSMUSG00000051043.16	77.5854165622637	-1.06489131747221	0.269113986545644	-3.95702702464926	7.58883482180461e-05	0.000325809564734388
ENSMUSG00000052951.5	237.744119453236	-0.584442341207565	0.147725445095032	-3.95627402463802	7.61278325100835e-05	0.000326769913980302
ENSMUSG00000007670.10	1667.6135501478	0.393713658107018	0.0995348200412284	3.95553694620574	7.63629450894792e-05	0.00032771110356346
ENSMUSG00000028389.12	158.61503994762	-0.776421859446714	0.196290301429696	-3.95547744229635	7.63819555115896e-05	0.000327724693996522
ENSMUSG00000032058.14	1140.74881593713	0.370839704078133	0.0938147934027011	3.95289154969727	7.72124377287979e-05	0.000331219260559972
ENSMUSG00000010529.6	7.45390438004702	5.34891759604681	1.35348570420884	3.9519572164033	7.75146012786824e-05	0.000332446512015249
ENSMUSG00000034595.17	1385.35839915291	-0.358966149372593	0.0908342138671549	-3.95188260117032	7.75387800040339e-05	0.000332481273711327
ENSMUSG00000036602.14	22.1291117731635	-1.8404012242887	0.465799703013444	-3.95105710111537	7.78067558043115e-05	0.000333561190427396
ENSMUSG00000055717.13	9.47476648785828	3.73695816198715	0.945925140238028	3.95058551995647	7.79602343460839e-05	0.000334149906226429
ENSMUSG00000099338.1	4.65618413103994	5.65644871945912	1.43221280918049	3.94944709557215	7.83319208492119e-05	0.000335673458207157
ENSMUSG00000103585.1	122.052503954292	-0.790291610412543	0.200124968572018	-3.9489905535108	7.8481448334739e-05	0.000336244564789577
ENSMUSG00000018322.10	770.573314426938	0.409937462673026	0.103828635167205	3.94821199385761	7.87370662726697e-05	0.000337269872820496
ENSMUSG00000081603.1	645.749938227258	0.56810172959472	0.143920786747048	3.94732229051251	7.90301387056419e-05	0.000338455159239379
ENSMUSG00000029642.11	784.306256662059	0.439855465178768	0.111436841429801	3.94712789356879	7.90943111020633e-05	0.000338659868587493
ENSMUSG00000041935.10	1727.61559437021	-0.541954893959866	0.137332871265023	-3.9462867772859	7.93725402029162e-05	0.000339780834871135
ENSMUSG00000079477.9	3614.93819848963	-0.324296235493849	0.0821789783935727	-3.94621887291814	7.93950423022406e-05	0.000339806838407169
ENSMUSG00000033589.4	408.683393303361	0.510287109806143	0.129324971463228	3.94577399888496	7.95426135774779e-05	0.000340368010312398
ENSMUSG00000040945.13	4676.09491956115	0.474063494534146	0.120237629677333	3.94272155735548	8.0562168398463e-05	0.000344659452600249
ENSMUSG00000038370.6	143.453114340435	-0.799498033845492	0.202850355424986	-3.94131936407254	8.10346483812201e-05	0.000346609119471782
ENSMUSG00000028525.16	340.148528359794	-0.54910739840966	0.139384532990568	-3.9395145690004	8.16466441040961e-05	0.000349154606841684
ENSMUSG00000024188.16	1217.76993106573	0.4292809949634	0.108990294187325	3.93870847091744	8.19213964034532e-05	0.000350186747839375
ENSMUSG00000032621.8	1834.7791964945	-0.416940083872882	0.105857092670018	-3.93870711311319	8.1921859936898e-05	0.000350186747839375
ENSMUSG00000006373.10	2709.95292600045	-0.353979730166653	0.0898762345311024	-3.93852426076167	8.19843055624401e-05	0.000350369247082927
ENSMUSG00000029778.12	14.9213925682986	-2.35641808358625	0.598313560969646	-3.93843335218303	8.20153683526969e-05	0.000350369247082927
ENSMUSG00000079139.4	868.706693949604	0.586608561720582	0.148943431205982	3.93846547626078	8.20043905217864e-05	0.000350369247082927
ENSMUSG00000069806.5	382.953300341555	-0.721325336920873	0.183205141046008	-3.93725488707616	8.24190492567315e-05	0.000352021068320358
ENSMUSG00000045092.8	586.522172864992	-0.439720575638162	0.111683646661108	-3.93719751086251	8.24387512276713e-05	0.000352032528725099
ENSMUSG00000037003.16	1518.81044780289	-0.518309249623911	0.131683505117952	-3.93602258050202	8.28431816009961e-05	0.000353686524544191
ENSMUSG00000050830.17	20.1390007555828	-1.9234781566485	0.488699937841293	-3.93590833087675	8.28826080801326e-05	0.000353781829991239
ENSMUSG00000021900.10	348.572523002879	-0.607532570527234	0.154381243412288	-3.93527450031457	8.31016593782257e-05	0.000354643660870353
ENSMUSG00000029334.14	321.927378961273	-0.614663429429901	0.156254989244934	-3.93372034006798	8.364109370814e-05	0.000356872117028233
ENSMUSG00000033540.18	321.935207658567	-0.543435366354948	0.138157719059643	-3.93344193906635	8.3738072877692e-05	0.000357212216431235
ENSMUSG00000015599.9	18.6330124447635	-2.06020692312043	0.523819771879367	-3.93304535972134	8.38764022162137e-05	0.000357728531926264
ENSMUSG00000107653.1	17.3171165041321	-2.09152985525683	0.531945834851018	-3.93184741420639	8.42955656060048e-05	0.000359442130397899
ENSMUSG00000058794.12	8.50446437006387	4.62106477478735	1.17555065397396	3.93097886438648	8.46007098793139e-05	0.000360668937315253
ENSMUSG00000038503.15	1339.34256880265	-0.365477551885634	0.0929757042203974	-3.93089307524119	8.46309064274602e-05	0.000360723325664952
ENSMUSG00000057440.8	391.484245500997	0.670246717840195	0.170615919067265	3.92839496750564	8.55146840146034e-05	0.000364415170754444
ENSMUSG00000031639.12	100.460427752584	-0.844861028487186	0.21507781878404	-3.92816438842312	8.55966961508196e-05	0.00036468952829654
ENSMUSG00000001138.13	233.923549176355	0.61634567003113	0.156920542523526	3.92775643086197	8.57419801858655e-05	0.000365233290804083
ENSMUSG00000070942.8	181.581828740524	-0.681389273373195	0.17348554468552	-3.9276429319132	8.57824414516236e-05	0.000365255208198196
ENSMUSG00000102869.2	1017.29309027858	-0.422444745065704	0.107555471015844	-3.92769183264953	8.57650066055925e-05	0.000365255208198196
ENSMUSG00000029190.19	1241.62938801241	-0.381237276315118	0.0970741323330962	-3.92727977219468	8.59120255920398e-05	0.000365731683344586
ENSMUSG00000031972.5	237.877002288156	-0.775896363636923	0.197572378060636	-3.92714999562741	8.59583778414927e-05	0.00036585371309697
ENSMUSG00000032558.19	310.754458803896	0.56385906657501	0.143592427900511	3.92680223337182	8.60827044906998e-05	0.000366307496891612
ENSMUSG00000029028.14	610.131173958501	0.48310709776992	0.123063681519834	3.92566752272935	8.64895516145233e-05	0.00036796305535714
ENSMUSG00000116947.1	4.66464074526447	5.67890429911173	1.44664764339473	3.92556150424129	8.65276568914086e-05	0.000368049472095165
ENSMUSG00000032186.15	164.186651601716	0.824069058786589	0.209987261500066	3.92437642597825	8.69546800199249e-05	0.000369789793629142
ENSMUSG00000062785.14	31.5629915201919	-1.44119955817203	0.367248000715995	-3.92432240709885	8.69741921896716e-05	0.000369796745209323
ENSMUSG00000029762.6	739.812994232679	-0.446173591567703	0.113698430920016	-3.92418424737606	8.70241157117997e-05	0.00036989324997271
ENSMUSG00000058799.16	5196.44620220078	0.525240920619782	0.133847966661243	3.92416062583243	8.70326539819762e-05	0.00036989324997271
ENSMUSG00000032572.9	9.71267962789586	3.12863647632982	0.797385839828294	3.92361679886808	8.72294453075593e-05	0.000370653466759833
ENSMUSG00000056537.11	3011.65549365505	0.479147489834877	0.122129838538764	3.923263107261	8.73576590630303e-05	0.0003711220328032
ENSMUSG00000020180.10	1052.79077640339	0.389783869981932	0.0993546299047428	3.92315758566703	8.73959452752031e-05	0.000371143137819966
ENSMUSG00000038045.14	18.6222403048591	2.09934228868788	0.535116427978068	3.92315051253467	8.73985121740902e-05	0.000371143137819966
ENSMUSG00000036223.16	73.1990772978416	1.08029683614204	0.275420124644455	3.92235984039516	8.76859031594896e-05	0.000372287131948695
ENSMUSG00000042742.7	684.812651906883	-0.519279306255232	0.13239506435729	-3.92219535355087	8.774580239617e-05	0.000372464995396014
ENSMUSG00000029309.7	55.0781337100318	-1.11160952286421	0.283546475721407	-3.92037855535329	8.84099810781772e-05	0.000375207316085781
ENSMUSG00000030930.14	455.383038520156	0.481566880999952	0.12285589066932	3.91977037793118	8.8633375493514e-05	0.000376078230170941
ENSMUSG00000037428.14	46.8611701166041	1.34725987533589	0.343783577437103	3.9189186562653	8.89471245329197e-05	0.000377332090025317
ENSMUSG00000028358.15	607.807655510425	-0.526571002880753	0.134370521770681	-3.91879852769649	8.89914606743903e-05	0.000377442764824639
ENSMUSG00000036792.12	557.899810649433	-0.455801778655868	0.116342657789889	-3.91775284589965	8.93782757701819e-05	0.000379005665089425
ENSMUSG00000040836.15	249.988291839088	-0.60448947306609	0.154300605109984	-3.91760921893478	8.94315296690142e-05	0.000379153759213683
ENSMUSG00000020131.14	45.7662157972449	1.3790623839473	0.352061810426869	3.91710302879829	8.96194535404081e-05	0.000379872622230193
ENSMUSG00000090386.10	26.4602844221235	-1.6240159684075	0.4146507264859	-3.91658778020427	8.98111234390814e-05	0.000380607065834337
ENSMUSG00000040420.15	54.2784892881681	-1.23830245510561	0.316189646779534	-3.91632827867075	8.99078032722753e-05	0.000380938736314423
ENSMUSG00000040680.9	7.01841549424837	5.26633052260264	1.34494509747808	3.91564721301826	9.01620087476347e-05	0.000381883859399471
ENSMUSG00000101188.1	635.072314538747	0.508871479319196	0.129958972909684	3.91563174074052	9.01677916029499e-05	0.000381883859399471
ENSMUSG00000081058.5	44.9628679349796	-1.27345603462632	0.325227896797964	-3.91558057338913	9.0186918198424e-05	0.000381886674090972
ENSMUSG00000014039.18	321.873150045485	0.502740965063757	0.128419317758995	3.9148390899199	9.04645187204949e-05	0.000382946486067411
ENSMUSG00000022898.13	1106.84728513147	-0.366207607999151	0.0935440825972827	-3.91481318573313	9.04742314436275e-05	0.000382946486067411
ENSMUSG00000037234.17	2363.93392590058	-0.474214271599116	0.121143038347894	-3.91449874517168	9.05922088796341e-05	0.000383367397846815
ENSMUSG00000020864.13	926.556608648919	-0.374479756796466	0.0956684967507567	-3.91434766422735	9.06489458013565e-05	0.000383529033319914
ENSMUSG00000111933.1	26.537823965012	1.67854546223987	0.429019168634678	3.91251856550307	9.13385137042244e-05	0.000386367516558667
ENSMUSG00000071451.10	105.239017966276	0.794522541723973	0.203084060951598	3.9122840955664	9.14272659960483e-05	0.00038666387183158
ENSMUSG00000046387.5	111.430888230802	-0.842157882139722	0.215302740974217	-3.91150562379776	9.17225200890202e-05	0.00038783326411312
ENSMUSG00000067860.11	13.6719086925135	2.39892879829552	0.613413043827816	3.91078869683915	9.19952282298964e-05	0.000388906866122094
ENSMUSG00000020823.16	2889.12562950553	0.394799118056905	0.100954788194363	3.91065272998065	9.20470342756955e-05	0.000389046363709187
ENSMUSG00000029595.9	7.03109724555312	5.25958174564541	1.34515519376692	3.91001853913724	9.22890376579601e-05	0.000389989528897835
ENSMUSG00000063354.7	7.40596625092458	5.35263461239725	1.36898197111784	3.909937987004	9.23198188394934e-05	0.000390039920893571
ENSMUSG00000015536.14	445.430826344373	-0.492600751190774	0.125997687431097	-3.90960152709277	9.24484942742968e-05	0.000390503799073684
ENSMUSG00000025353.5	155.825465161459	0.718564938255305	0.183812001915959	3.90923841079671	9.25875541937976e-05	0.000391011343098959
ENSMUSG00000022136.8	2224.16844222879	-0.457048136513837	0.116933651972557	-3.90861081308827	9.28283664763253e-05	0.000391868318482202
ENSMUSG00000022248.14	194.07041075311	0.628215377322409	0.16072528414485	3.90862819540108	9.28216888412398e-05	0.000391868318482202
ENSMUSG00000002825.8	278.572134943955	0.591089276845977	0.151253307067823	3.90794282984457	9.3085324675891e-05	0.000392872871030566
ENSMUSG00000055322.16	6209.91619157565	0.359216996184339	0.0919449079165286	3.90687210770227	9.34986093518457e-05	0.000394536665533033
ENSMUSG00000008167.14	621.661638406997	-0.510928700200251	0.13083537173828	-3.90512667493543	9.41760405001037e-05	0.000397314174534906
ENSMUSG00000047842.7	19.2177897705304	-1.9316842747271	0.494797834156619	-3.90398692431556	9.46208951323116e-05	0.000399109546454295
ENSMUSG00000020834.17	127.882948537053	0.807488986245639	0.206852974259439	3.90368564501699	9.47388182477729e-05	0.000399525475118284
ENSMUSG00000025645.8	122.129539696753	0.78597716204111	0.201357665891397	3.90338832426192	9.48553280050547e-05	0.000399935275129343
ENSMUSG00000030029.14	996.876545228626	0.477229809723851	0.122268102567711	3.90314235439751	9.49518173737793e-05	0.000400260514036402
ENSMUSG00000046637.3	11.5598368982957	2.7425756062261	0.702719601630661	3.90280219857529	9.50854068534089e-05	0.00040074198059551
ENSMUSG00000003072.15	2666.45106188747	0.736377228243149	0.188713375122144	3.90209346723057	9.53643174290976e-05	0.000401835588922568
ENSMUSG00000059142.16	477.138287624178	-0.655350148853044	0.167969238453718	-3.90160814495578	9.55557541593666e-05	0.000402560239264052
ENSMUSG00000024678.6	14.085004674817	-2.38855622324857	0.612245564442986	-3.90130425105105	9.56758106505041e-05	0.000402983942843754
ENSMUSG00000046844.6	201.561332519257	-0.600086298392501	0.153829118789699	-3.90099288817276	9.5798965554596e-05	0.000403420521680948
ENSMUSG00000036819.14	220.274546533199	0.606277694769228	0.155418684188069	3.90093184700743	9.58231270123816e-05	0.000403440134795667
ENSMUSG00000053289.8	719.707864053109	0.523087459656765	0.134117514838049	3.90021736003988	9.61063651068388e-05	0.000404550297565112
ENSMUSG00000033712.6	789.141392510935	0.478534645237792	0.122697541939185	3.90011598989471	9.61466144026215e-05	0.000404637379230565
ENSMUSG00000022664.11	420.001929444871	-0.524331225577366	0.134476108304442	-3.899066028817	9.65644415953026e-05	0.000406313155898868
ENSMUSG00000055296.14	2238.46141305565	0.374523943449254	0.0960573839519363	3.89896047592398	9.66065405935049e-05	0.000406407625010504
ENSMUSG00000002428.12	954.709555630963	0.627957792250687	0.16106106167568	3.89888024900254	9.66385501043041e-05	0.000406459619541995
ENSMUSG00000047238.4	366.378725990712	-0.538978984068321	0.138254313391961	-3.89846053150094	9.68061752975376e-05	0.000407081873557545
ENSMUSG00000020277.10	2703.78244208532	0.459798756923504	0.117961975823696	3.89785567521106	9.70482234626586e-05	0.000408016768765263
ENSMUSG00000038312.10	522.180481784184	0.478826512903395	0.122852960594482	3.89755778441453	9.7167641716348e-05	0.000408435819732302
ENSMUSG00000021114.9	1174.13538254289	-0.397218071067699	0.101919283372017	-3.89737896427124	9.7239393635024e-05	0.000408654379792863
ENSMUSG00000022684.15	814.844333256406	-0.439988473999663	0.112921295511996	-3.89641716387254	9.76261767678293e-05	0.000410196519691763
ENSMUSG00000016637.7	186.865973122702	-0.700885937240751	0.179912241417405	-3.89571010687739	9.79114420535447e-05	0.00041131157166482
ENSMUSG00000032307.16	680.467457615425	0.656492514708973	0.168532751112843	3.89534087810275	9.80607216468809e-05	0.0004118550309169
ENSMUSG00000029162.15	89.5137564092662	-0.932096338423784	0.239334842750316	-3.89452838421936	9.83899708142157e-05	0.000413153988285029
ENSMUSG00000030830.18	9.8646480541215	3.41935788372574	0.878032123270293	3.89434257939231	9.84654115122847e-05	0.000413386855516868
ENSMUSG00000049436.5	197.910570241067	0.753474322453843	0.193556512493537	3.8927872420671	9.90990567444043e-05	0.000415962660056413
ENSMUSG00000024516.13	317.374688739886	-0.61905708153578	0.159047060110411	-3.89228874212468	9.93029591625154e-05	0.000416733964349083
ENSMUSG00000021000.17	1168.96511265452	-0.420029846492638	0.107955087812252	-3.8907832414821	9.99211639964761e-05	0.000419243261108947
ENSMUSG00000021650.7	383.369209618418	0.528815239467664	0.135941004141001	3.89003481921587	0.000100229839443068	0.000420453098535765
ENSMUSG00000046062.5	2192.48173496263	0.373383133123272	0.0960265031592682	3.88833416649552	0.000100934597828511	0.000423323632620186
ENSMUSG00000001655.6	20.7703101466989	-1.91858100455537	0.493503555793552	-3.88767412520524	0.000101209379938858	0.000424390031225477
ENSMUSG00000035399.12	137.304992865019	0.733754407771099	0.188756580737772	3.88730504072045	0.000101363341343458	0.000424949476224045
ENSMUSG00000018169.12	4.48726136301483	5.62560974674606	1.44737463800097	3.88676822091883	0.000101587667193908	0.000425717361407211
ENSMUSG00000095489.1	4.52975918016613	5.63542340762728	1.44989025189587	3.88679308675841	0.000101577265933849	0.000425717361407211
ENSMUSG00000006720.16	57.4254015739967	1.1854118167147	0.305114639749564	3.88513582202309	0.000102272695296028	0.000428501256268653
ENSMUSG00000022555.12	344.423927117523	-0.583454619424025	0.150181532282488	-3.8849957818153	0.0001023316650917	0.000428661501097979
ENSMUSG00000045827.10	292.147445903621	-0.565882561569087	0.145694660550838	-3.88403088644166	0.000102738847892147	0.000430280030096995
ENSMUSG00000032402.12	1638.24097488119	-0.398112184566899	0.10250843101442	-3.88370186361449	0.000102878043766916	0.000430775776380295
ENSMUSG00000026024.14	439.644280654424	0.493256185471349	0.127014146503895	3.88347439280097	0.000102974381254273	0.000431091899664975
ENSMUSG00000022199.12	332.978240568687	-0.784276611871869	0.201966962448355	-3.8831925893445	0.000103093847555867	0.000431504701880437
ENSMUSG00000007653.12	33.7645698066499	-1.52209035426002	0.392008224579522	-3.88280209144248	0.000103259609458913	0.000432111070535628
ENSMUSG00000043993.6	59.6821227111472	-1.24508519233526	0.320701180395272	-3.88238418954574	0.000103437282673451	0.000432767029146508
ENSMUSG00000020990.5	25.7354479034964	-1.61814706743614	0.416878528226264	-3.88157930397864	0.000103780297365315	0.000434114348028625
ENSMUSG00000027534.16	295.221471418225	0.662920672463562	0.170796491735625	3.88134829777237	0.000103878942401721	0.000434439127290658
ENSMUSG00000027498.14	630.250206287158	0.5622534840807	0.144888437387563	3.88059595519498	0.000104200823980444	0.000435697199117743
ENSMUSG00000010663.5	1795.66483167596	-0.336004107853741	0.0866092553549953	-3.87954043106043	0.000104654005485967	0.000437503658746407
ENSMUSG00000025745.12	2307.06329668378	-0.31231770403719	0.0805427497712708	-3.87766378630137	0.00010546432577421	0.000440802097118514
ENSMUSG00000021418.15	142.160794391372	0.853748528329419	0.220191343610481	3.87730286908873	0.000105620844260834	0.000441330676088323
ENSMUSG00000097848.2	6.86983856327094	5.23308222783802	1.34968085977836	3.87727379396741	0.000105633462765931	0.000441330676088323
ENSMUSG00000029575.17	385.393374009076	-0.534661980211672	0.137929792122499	-3.87633427111108	0.000106041979074157	0.000442947967921838
ENSMUSG00000086683.1	22.1146612923401	1.71166780464383	0.441697116772069	3.87520710380165	0.000106534052731993	0.000444913563650569
ENSMUSG00000038811.13	42.9285487945396	1.21549364667915	0.313745638292179	3.87413719373273	0.000107003122886613	0.000446782316695516
ENSMUSG00000038957.13	515.760299534513	0.464645658066096	0.119942190119999	3.87391340445952	0.000107101482748288	0.000447102758960311
ENSMUSG00000078202.3	8.3311489405009	4.59021204877471	1.18502139978969	3.87352671402336	0.00010727164202688	0.000447722743205409
ENSMUSG00000000759.14	890.076168192047	0.375843285369078	0.0970604891585955	3.87225830641503	0.000107831584587386	0.000449968998827935
ENSMUSG00000035545.13	2621.62380363684	-0.527959010731523	0.136425899100421	-3.86993242641488	0.00010886552368327	0.000454191883297384
ENSMUSG00000020430.12	1467.91201572714	0.361246422392262	0.0933588145581467	3.8694409746095	0.000109085185763272	0.000455016549206146
ENSMUSG00000019818.15	7250.34168323928	-0.376117032277677	0.0972173357133049	-3.8688267840095	0.000109360295747768	0.000456072120472296
ENSMUSG00000025262.8	294.796703079597	-0.685459853756657	0.177180584889643	-3.86870747821268	0.00010941381140638	0.000456203323713156
ENSMUSG00000039294.14	691.863712446119	-0.395531344926374	0.102275453722214	-3.86731449757886	0.000110040476104009	0.000458723750143377
ENSMUSG00000024101.15	475.567771258814	-0.483887050349066	0.125127543646234	-3.86715055892996	0.000110114450016261	0.000458939633001484
ENSMUSG00000022204.9	548.295035743443	0.448453387698325	0.115968436364533	3.86702970012171	0.000110169015083846	0.000459074552177549
ENSMUSG00000084941.1	17.847239866427	2.02878728411517	0.524762232613045	3.86610765415197	0.000110586138789497	0.000460719895440232
ENSMUSG00000002728.14	749.961006634402	0.513061260253282	0.132744831163661	3.86501874126254	0.000111080670030406	0.000462687003539859
ENSMUSG00000009566.12	486.712415817088	0.620979475727293	0.160725838256189	3.86359456864354	0.000111730608988526	0.000465300512769811
ENSMUSG00000020357.3	274.884275467115	0.563263050977304	0.145791379041632	3.86348667993913	0.000111779991237957	0.000465412463517945
ENSMUSG00000015659.12	158.547737426325	0.72547447156189	0.187815302446814	3.8627016122253	0.000112139948773216	0.000466817234931367
ENSMUSG00000022763.18	9.15801894141431	3.68852415210539	0.955017751318451	3.862257164344	0.000112344214825924	0.000467573457479727
ENSMUSG00000020648.3	99.4934925980382	1.03006349170834	0.266808702557626	3.86068176125502	0.00011307109279419	0.000470504034288439
ENSMUSG00000031808.7	287.539275400522	-0.768172273459784	0.199016817364847	-3.8598359858782	0.000113463154353897	0.000472040496341586
ENSMUSG00000047342.17	86.7019892160486	-0.902662907916056	0.233926859588669	-3.85873990487144	0.000113973153614154	0.000474066897749603
ENSMUSG00000110932.1	9.74229413342585	3.14127448745767	0.814180196144497	3.85820547138458	0.000114222605394633	0.000475008965136304
ENSMUSG00000052316.9	721.002754807023	0.487336340107116	0.126319477111722	3.85796673046783	0.000114334206249706	0.000475377498748776
ENSMUSG00000041359.14	4.44476354586353	5.61519408302725	1.45565625581018	3.85750005237465	0.00011455265475317	0.000476190044929526
ENSMUSG00000028847.8	997.668852397907	-0.383424587877337	0.0994025855665286	-3.85728988528892	0.000114651160889087	0.000476503769939875
ENSMUSG00000040596.15	517.72136135151	-0.461992841475571	0.119778466863374	-3.85706090229511	0.000114758577054358	0.000476854392601325
ENSMUSG00000028427.13	8.23793862821335	4.58740775511026	1.18944556218925	3.85676141972133	0.000114899207902339	0.000477342863117067
ENSMUSG00000020290.14	3759.99475677222	0.554396602920037	0.143880693907223	3.85316881552937	0.000116598940073944	0.000484307043258941
ENSMUSG00000117922.1	28.3623190705216	-1.52655049523773	0.396206058808541	-3.85292062374899	0.00011671723595013	0.000484701069188603
ENSMUSG00000009535.13	992.172236578841	0.438140929483963	0.113734917073326	3.85229919499118	0.000117013924776566	0.000485835615014708
ENSMUSG00000085967.1	4.61468040268679	5.67548416520804	1.47351314927849	3.85166848900336	0.000117315769946556	0.00048699111004305
ENSMUSG00000027177.14	2343.98662079997	-0.402543575748458	0.104543603538114	-3.85048498545108	0.000117884157299654	0.000489252366320895
ENSMUSG00000038456.9	518.215660625124	-0.506211507167283	0.131549123533374	-3.84807966461941	0.000119047343942725	0.000493980804303964
ENSMUSG00000030615.12	602.048023897846	-0.435570894334065	0.113196227616917	-3.84792765186612	0.000119121218042012	0.000494140871879791
ENSMUSG00000063430.9	27.167990292528	-1.68703730936098	0.438430427111819	-3.84790198179085	0.000119133697271671	0.000494140871879791
ENSMUSG00000014077.13	2817.28376396089	-0.333650710490941	0.0867142040634904	-3.84770539145638	0.000119229308416051	0.000494438300839215
ENSMUSG00000081957.5	26.0343082967929	1.59048509691295	0.413418838294293	3.8471519669376	0.000119498853524278	0.000495456761906132
ENSMUSG00000022270.16	448.48580475996	0.485168687562092	0.126115806858202	3.84700934520913	0.000119568410417193	0.000495645805506943
ENSMUSG00000024350.6	722.794953790209	-0.453082214200249	0.117823330846562	-3.84543715531421	0.000120337704612872	0.000498734806635396
ENSMUSG00000021248.9	2610.93747845962	-0.351826203626734	0.0914941976492483	-3.84533896865781	0.000120385903193951	0.000498740765424214
ENSMUSG00000038836.15	83.069601108444	-0.917105000857638	0.238498014957253	-3.84533599167279	0.000120387364842306	0.000498740765424214
ENSMUSG00000035351.16	237.071503264238	0.608125383946068	0.158158716287184	3.84503237141757	0.000120536525064416	0.000499258714649067
ENSMUSG00000004113.18	55.5863970524926	-1.18633383189138	0.308542243599217	-3.84496404139843	0.00012057011772185	0.000499297874890184
ENSMUSG00000015852.13	8.17419688457239	3.94069467296971	1.02494810861897	3.84477481331174	0.000120663192811735	0.000499583295298387
ENSMUSG00000015217.11	149.66184146599	0.759920779459164	0.197657299390533	3.84463807712817	0.000120730491013333	0.000499695606795051
ENSMUSG00000080242.5	360.94925060079	-0.506671096878599	0.131786989165797	-3.84462153726855	0.000120738633926114	0.000499695606795051
ENSMUSG00000070738.10	901.782282308522	0.387066536163581	0.100681243361801	3.84447513001648	0.000120810735806922	0.000499893992831804
ENSMUSG00000110594.1	4.48626727421668	5.59310977288431	1.45494215092135	3.84421454099907	0.000120939169771577	0.000500325345345016
ENSMUSG00000047935.17	4.54788124344202	5.60914179395631	1.4593060833751	3.84370479768263	0.000121190774269929	0.000501265979958704
ENSMUSG00000028039.11	288.99651931849	0.718156557650977	0.18698435385757	3.84073075011406	0.000122668603286418	0.000507074352314062
ENSMUSG00000046314.16	91.6747666717894	-0.844107074585534	0.219776025895884	-3.84076047942289	0.000122653746839952	0.000507074352314062
ENSMUSG00000092572.7	47.4357417373514	-1.22944329651328	0.320102737414443	-3.8407772031062	0.000122645390361026	0.000507074352314062
ENSMUSG00000039199.6	446.760303758614	-0.602459728757115	0.156884325537783	-3.84015246068686	0.000122957926004925	0.000508168771111264
ENSMUSG00000112053.1	4.29822835411753	5.55517724708212	1.44676665589105	3.83971888242112	0.000123175270445066	0.000508965335428725
ENSMUSG00000006932.17	10585.7519665834	-0.354226049072622	0.0922553697323378	-3.83962527168169	0.00012322224322183	0.000509057739373587
ENSMUSG00000022048.8	727.984468333514	0.500224891551298	0.130282255909948	3.83954735859853	0.000123261351973938	0.000509117624916315
ENSMUSG00000029521.7	251.861988283641	0.58834213644841	0.153269697462731	3.83860701879099	0.000123734282694423	0.000510968983336821
ENSMUSG00000020121.15	904.710886419858	0.4218582323055	0.109908915151774	3.83825308186286	0.000123912732988975	0.000511603768837714
ENSMUSG00000016308.12	599.194424214533	-0.426886102654256	0.111223215767899	-3.83810250141556	0.000123988727189929	0.000511815370569484
ENSMUSG00000025040.13	524.332179465054	-0.542380139042828	0.141316496350963	-3.83805254905142	0.000124013946607009	0.000511817335507976
ENSMUSG00000004221.16	1176.88398248119	-0.36533745332541	0.0951979734590181	-3.83765998425045	0.000124212308930367	0.000512533734335654
ENSMUSG00000032114.9	223.166700041735	0.600001622948348	0.156368502527975	3.83710026794562	0.000124495649909677	0.000513600422493351
ENSMUSG00000000881.12	698.575774155991	-0.399087605389417	0.104032986102004	-3.83616408932175	0.000124970926764276	0.000515458348976879
ENSMUSG00000048170.14	912.661981877851	0.383655283693378	0.100022809580827	3.83567793487495	0.000125218410637466	0.000516376161091704
ENSMUSG00000034118.15	521.592701759071	-0.436602113634695	0.113831724617273	-3.83550468995043	0.00012530671503667	0.000516637313241684
ENSMUSG00000027365.14	2930.95497965986	-0.508892780663848	0.132686267551135	-3.83530858208615	0.000125406743697408	0.000516946690590054
ENSMUSG00000030703.8	14.3214030623708	2.37132993179468	0.618351407991339	3.83492283052729	0.000125603723520631	0.000517655513254481
ENSMUSG00000036376.3	215.493346798947	0.610386102925902	0.159170538922718	3.83479321649004	0.000125669974947073	0.000517825384816774
ENSMUSG00000039200.16	16.2168155197576	2.1595360629676	0.563260102575732	3.83399437150308	0.000126079027371578	0.000519407425051005
ENSMUSG00000031303.8	68.0462172135713	-0.996747983314424	0.260069053113181	-3.83262818617886	0.000126781498998228	0.000522197392827228
ENSMUSG00000003273.14	78.3983271781818	-0.957656923758317	0.249898944035024	-3.83217675231192	0.000127014429139898	0.000523052651156438
ENSMUSG00000025423.16	844.618674330401	-0.409761914518267	0.106937798331157	-3.83177810758127	0.000127220456530907	0.000523796804009118
